252.4204	87.07	2345
252.5504	86.93	2345
252.6804	86.84	2344
252.8104	86.64	2343
252.9404	86.47	2343
253.0704	86.335	2341.5
253.2004	86.21	2340.5
253.3304	86.045	2341
253.4604	85.86	2340
253.5904	85.69	2339
253.7204	85.505	2338.5
253.8504	85.26	2337.5
253.9804	85.17	2336.5
254.1104	84.985	2336.5
254.2404	84.83	2335.5
254.3704	84.635	2334.5
254.5004	84.405	2333.5
254.6304	84.16	2333
254.7604	83.99	2332.5
254.8904	83.805	2331.5
255.0204	83.635	2330.5
255.1504	83.39	2329.5
255.2804	83.21	2328.5
255.4104	82.965	2328
255.5404	82.715	2327
255.6704	82.565	2326.5
255.8004	82.32	2326.5
255.9304	82.12	2325.5
256.0604	81.905	2324
256.1904	81.675	2323.5
256.3204	81.4	2322
256.4504	81.26	2321
256.5804	80.97	2320
256.7104	80.77	2319.5
256.8404	80.525	2317.5
256.9704	80.28	2317.5
257.1004	80.035	2315
257.2304	79.745	2315
257.3604	79.575	2313.5
257.4904	79.345	2312
257.6204	79.07	2312
257.7504	78.87	2310.5
257.8804	78.565	2309.5
258.0104	78.275	2308.5
258.1404	78.09	2308
258.2704	77.86	2307
258.4004	77.615	2305
258.5304	77.325	2304.5
258.6604	77.06	2303
258.7904	76.725	2302.5
258.9204	76.45	2302.5
259.0504	76.22	2300.5
259.1804	75.96	2298
259.3104	75.65	2298
259.4404	75.375	2295.5
259.5704	75.07	2294
259.7004	74.765	2293
259.8304	74.5	2291.5
259.9604	74.255	2290.5
260.0904	73.89	2289
260.2204	73.645	2287.5
260.3504	73.37	2287
260.4804	73.015	2285
260.6104	72.77	2284
260.7404	72.465	2283
260.8704	72.125	2282
261.0004	71.88	2280
261.1304	71.575	2279.5
261.2604	71.27	2278.5
261.3904	70.915	2277
261.5204	70.7	2275
261.6504	70.38	2274.5
261.7804	70.075	2273.5
261.9104	69.78	2271
262.0404	69.4	2271.5
262.1704	69.03	2270
262.3004	68.755	2268
262.4304	68.435	2268.5
262.5604	68.11	2267
262.6904	67.82	2266
262.8204	67.435	2265.5
262.9504	67.13	2263.5
263.0804	66.745	2262
263.2104	66.5	2261
263.3404	66.165	2259
263.4704	65.86	2257
263.6004	65.535	2256
263.7304	65.155	2254.5
263.8604	64.785	2253
263.9904	64.495	2250.5
264.1204	64.205	2250.5
264.2504	63.835	2249
264.3804	63.53	2247
264.5104	63.13	2246
264.6404	62.745	2244.5
264.7704	62.395	2243
264.9004	62.12	2241
265.0304	61.765	2240
265.1604	61.475	2238
265.2904	61.06	2237
265.4204	60.77	2234.5
265.5504	60.28	2233.5
265.6804	60.005	2232
265.8104	59.65	2230.5
265.9404	59.3	2229.5
266.0704	58.96	2227
266.2004	58.565	2226.5
266.3304	58.165	2224
266.4604	57.81	2222
266.5904	57.505	2221
266.7204	57.14	2219.5
266.8504	56.845	2217
266.9804	56.37	2217
267.1104	56.065	2215
267.2404	55.68	2212.5
267.3704	55.375	2211.5
267.5004	55.025	2209.5
267.6304	54.67	2207.5
267.7604	54.27	2206.5
267.8904	53.95	2204.5
268.0204	53.535	2201.5
268.1504	53.185	2200
268.2804	52.845	2198.5
268.4104	52.51	2196.5
268.5404	52.11	2195
268.6704	51.775	2193
268.8004	51.39	2190.5
268.9304	50.96	2189.5
269.0604	50.61	2187.5
269.1904	50.255	2186.5
269.3204	49.92	2183.5
269.4504	49.49	2182.5
269.5804	49.185	2180
269.7104	48.66	2180
269.8404	48.37	2177
269.9704	48.08	2174.5
270.1004	47.665	2173.5
270.2304	47.33	2171.5
270.3604	46.915	2169
270.4904	46.53	2167
270.6204	46.135	2165.5
270.7504	45.81	2163
270.8804	45.475	2162
271.0104	45.075	2160
271.1404	44.74	2157.5
271.2704	44.355	2156
271.4004	43.94	2154
271.5304	43.575	2153.5
271.6604	43.285	2150
271.7904	42.825	2149.5
271.9204	42.485	2147
272.0504	42.055	2145.5
272.1804	41.705	2143.5
272.3104	41.275	2141.5
272.4404	41	2139
272.5704	40.57	2137.5
272.7004	40.235	2135
272.8304	39.88	2133
272.9604	39.48	2131
273.0904	39.1	2127.5
273.2204	38.745	2126
273.3504	38.38	2125
273.4804	38.025	2122.5
273.6104	37.645	2120
273.7404	37.29	2118
273.8704	36.86	2117
274.0004	36.48	2114.5
274.1304	36.2	2112
274.2604	35.82	2110.5
274.3904	35.495	2107.5
274.5204	35.085	2106
274.6504	34.715	2104
274.7804	34.345	2101.5
274.9104	33.995	2099.5
275.0404	33.675	2097
275.1704	33.32	2094.5
275.3004	32.935	2093
275.4304	32.585	2091
275.5604	32.185	2090
275.6904	31.865	2086.5
275.8204	31.575	2085
275.9504	31.19	2082.5
276.0804	30.87	2081
276.2104	30.47	2079.5
276.3404	30.15	2076.5
276.4704	29.735	2074.5
276.6004	29.46	2073
276.7304	29.09	2070.5
276.8604	28.8	2068
276.9904	28.415	2065
277.1204	28.11	2063
277.2504	27.665	2061.5
277.3804	27.345	2059
277.5104	27.02	2056
277.6404	26.67	2054.5
277.7704	26.3	2052.5
277.9004	26.025	2050
278.0304	25.595	2048
278.1604	25.275	2045.5
278.2904	24.97	2043.5
278.4204	24.66	2041
278.5504	24.34	2039
278.6804	24.015	2036
278.8104	23.65	2034.5
278.9404	23.265	2032.5
279.0704	22.945	2031
279.2004	22.685	2028.5
279.3304	22.38	2026
279.4604	22.025	2023.5
279.5904	21.72	2021.5
279.7204	21.335	2018.5
279.8504	21.015	2017
279.9804	20.74	2014
280.1104	20.415	2012.5
280.2404	20.095	2010.5
280.3704	19.755	2009
280.5004	19.465	2006
280.6304	19.13	2003.5
280.7604	18.85	2001.5
280.8904	18.59	1998.5
281.0204	18.285	1996.5
281.1504	18.025	1993.5
281.2804	17.75	1992
281.4104	17.38	1989.5
281.5404	17.045	1988
281.6704	16.815	1984.5
281.8004	16.555	1981.5
281.9304	16.215	1980.5
282.0604	15.955	1977.5
282.1904	15.62	1974.5
282.3204	15.325	1972
282.4504	15.05	1970
282.5804	14.82	1967.5
282.7104	14.515	1965.5
282.8404	14.255	1963.5
282.9704	14.01	1960
283.1004	13.685	1958.5
283.2304	13.425	1955.5
283.3604	13.21	1952.5
283.4904	12.935	1950.5
283.6204	12.69	1948.5
283.7504	12.46	1945.5
283.8804	12.17	1944.5
284.0104	11.865	1940.5
284.1404	11.68	1938.5
284.2704	11.42	1936.5
284.4004	11.13	1933
284.5304	10.9	1931
284.6604	10.655	1928.5
284.7904	10.39	1925.5
284.9204	10.145	1923.5
285.0504	9.98	1921
285.1804	9.705	1919.5
285.3104	9.505	1916.5
285.4404	9.245	1913.5
285.5704	9.015	1912
285.7004	8.705	1909
285.8304	8.585	1906.5
285.9604	8.355	1903.5
286.0904	8.17	1901.5
286.2204	7.97	1897.5
286.3504	7.725	1896.5
286.4804	7.45	1894.5
286.6104	7.28	1891
286.7404	7.11	1888
286.8704	6.945	1885
287.0004	6.7	1883
287.1304	6.515	1880
287.2604	6.3	1878
287.3904	6.07	1876
287.5204	5.93	1873
287.6504	5.765	1870.5
287.7804	5.595	1867.5
287.9104	5.41	1865
288.0404	5.245	1862
288.1704	5.045	1859.5
288.3004	4.905	1856
288.4304	4.72	1853
288.5604	4.585	1852
288.6904	4.4	1847.5
288.8204	4.23	1846.5
288.9504	4.045	1842.5
289.0804	3.85	1840.5
289.2104	3.755	1837.5
289.3404	3.585	1836
289.4704	3.435	1832
289.6004	3.325	1829.5
289.7304	3.19	1826
289.8604	2.945	1821.5
289.9904	2.835	1821
290.1204	2.76	1818.5
290.2504	2.655	1815.5
290.3804	2.545	1811.5
290.5104	2.39	1810
290.6404	2.255	1804.5
290.7704	2.16	1804
290.9004	2.085	1800.5
291.0304	2.04	1797
291.1604	1.87	1796
291.2904	1.78	1792
291.4204	1.655	1789
291.5504	1.49	1786
291.6804	1.455	1781
291.8104	1.425	1777.5
291.9404	1.32	1773
292.0704	1.26	1770.5
292.2004	1.165	1766.5
292.3304	1.075	1760
292.4604	0.965	1757
292.5904	0.95	1754.5
292.7204	0.905	1747.5
292.8504	0.815	1744
292.9804	0.765	1740
293.1104	0.72	1733.5
293.2404	0.6	1730.5
293.3704	0.585	1725
293.5004	0.6	1716
293.6304	0.535	1709
293.7604	0.49	1704.5
293.8904	0.46	1689.5
294.0204	0.415	1679.5
294.1504	0.34	1678.5
294.2804	0.43	1648
294.4104	0.355	1606
294.5404	0.37	1581
294.6704	0.31	1508
294.8004	0.275	1386
294.9304	0.215	1256.5
295.0604	0.26	1124
295.1904	0.31	988
295.3204	0.23	853
295.4504	0.26	719.5
295.5804	0.245	589
295.7104	0.155	460.5
295.8404	0.2	331.5
295.9704	0.23	204.5
296.1004	0.185	96
296.2304	0.26	39.5
296.3604	0.245	34.5
296.4904	0.23	24
296.6204	0.185	18
296.7504	0.23	16
296.8804	0.185	13.5
297.0104	0.185	13
297.1404	0.2	12
297.2704	0.23	10.5
297.4004	0.08	11.5
297.5304	0.17	10.5
297.6604	0.155	11
297.7904	0.185	16
297.9204	0.2	72.5
298.0504	0.245	178.5
298.1804	0.185	279
298.3104	0.215	372.5
298.4404	0.26	468.5
298.5704	0.245	569.5
298.7004	0.31	676.5
298.8304	0.26	786.5
298.9604	0.29	894.5
299.0904	0.215	1004.5
299.2204	0.26	1114
299.3504	0.31	1222.5
299.4804	0.34	1331
299.6104	0.34	1440
299.7404	0.4	1547.5
299.8704	0.385	1652
300.0004	0.445	1733.5
300.1304	0.52	1773.5
300.2604	0.63	1796
300.3904	0.735	1809
300.5204	0.92	1816
300.6504	1.135	1820.5
300.7804	1.26	1823.5
300.9104	1.505	1825.5
301.0404	1.735	1827.5
301.1704	1.98	1827.5
301.3004	2.13	1829
301.4304	2.36	1831.5
301.5604	2.405	1832.5
301.6904	2.605	1835
301.8204	2.76	1838
301.9504	2.99	1839.5
302.0804	3.08	1842
302.2104	3.22	1846
302.3404	3.34	1847.5
302.4704	3.48	1850
302.6004	3.665	1853
302.7304	3.88	1855.5
302.8604	4	1858
302.9904	4.17	1861
303.1204	4.325	1863
303.2504	4.46	1865.5
303.3804	4.615	1868.5
303.5104	4.905	1871
303.6404	5.03	1873
303.7704	5.225	1875.5
303.9004	5.38	1878
304.0304	5.565	1881
304.1604	5.7	1884
304.2904	5.965	1886.5
304.4204	6.115	1887.5
304.5504	6.33	1890.5
304.6804	6.515	1894
304.8104	6.76	1895
304.9404	6.885	1897.5
305.0704	7.095	1900.5
305.2004	7.36	1903.5
305.3304	7.54	1906
305.4604	7.74	1908.5
305.5904	7.97	1910
305.7204	8.17	1913.5
305.8504	8.34	1915.5
305.9804	8.645	1918
306.1104	8.83	1920.5
306.2404	9.075	1923
306.3704	9.305	1925.5
306.5004	9.49	1929
306.6304	9.67	1931.5
306.7604	9.98	1933
306.8904	10.21	1936.5
307.0204	10.41	1939
307.1504	10.7	1941.5
307.2804	10.945	1942
307.4104	11.13	1946.5
307.5404	11.39	1948
307.6704	11.695	1950.5
307.8004	11.925	1953.5
307.9304	12.215	1955.5
308.0604	12.43	1958.5
308.1904	12.69	1961
308.3204	12.935	1963
308.4504	13.21	1965
308.5804	13.475	1968.5
308.7104	13.765	1971.5
308.8404	14.055	1972.5
308.9704	14.33	1974.5
309.1004	14.53	1978
309.2304	14.835	1979.5
309.3604	15.16	1982
309.4904	15.42	1985
309.6204	15.74	1986
309.7504	16.015	1988.5
309.8804	16.26	1991
310.0104	16.51	1994
310.1404	16.86	1996
310.2704	17.15	1997.5
310.4004	17.49	2000
310.5304	17.75	2003.5
310.6604	18.07	2007
310.7904	18.27	2008.5
310.9204	18.605	2011.5
311.0504	18.945	2013
311.1804	19.265	2015.5
311.3104	19.555	2017
311.4404	19.91	2019.5
311.5704	20.17	2022
311.7004	20.43	2023.5
311.8304	20.8	2026
311.9604	21.105	2028.5
312.0904	21.41	2031
312.2204	21.795	2032.5
312.3504	22.04	2034.5
312.4804	22.345	2037.5
312.6104	22.655	2040
312.7404	23.05	2042
312.8704	23.375	2044
313.0004	23.695	2046
313.1304	24.05	2049
313.2604	24.355	2051
313.3904	24.63	2053.5
313.5204	25.03	2056.5
313.6504	25.365	2059
313.7804	25.69	2060.5
313.9104	26.07	2062.5
314.0404	26.36	2065.5
314.1704	26.685	2066.5
314.3004	27.035	2069.5
314.4304	27.45	2070.5
314.5604	27.74	2073.5
314.6904	28.065	2076.5
314.8204	28.445	2077.5
314.9504	28.785	2079
315.0804	29.075	2081.5
315.2104	29.49	2083.5
315.3404	29.795	2085
315.4704	30.115	2088
315.6004	30.515	2089.5
315.7304	30.855	2091.5
315.8604	31.145	2094
315.9904	31.525	2096
316.1204	31.91	2098
316.2504	32.25	2100.5
316.3804	32.66	2102
316.5104	33	2104.5
316.6404	33.35	2106.5
316.7704	33.64	2108
316.9004	34.1	2110
317.0304	34.455	2111.5
317.1604	34.805	2113.5
317.2904	35.16	2116
317.4204	35.51	2118.5
317.5504	35.835	2121
317.6804	36.28	2123
317.8104	36.66	2124
317.9404	37.045	2126.5
318.0704	37.365	2129
318.2004	37.75	2131
318.3304	38.04	2133.5
318.4604	38.44	2134.5
318.5904	38.87	2137
318.7204	39.205	2139
318.8504	39.53	2142
318.9804	39.94	2142.5
319.1104	40.295	2145
319.2404	40.585	2147
319.3704	41.045	2148.5
319.5004	41.415	2151
319.6304	41.75	2153
319.7604	42.12	2154.5
319.8904	42.515	2156.5
320.0204	42.81	2157.5
320.1504	43.235	2160
320.2804	43.605	2162.5
320.4104	43.99	2164
320.5404	44.37	2166
320.6704	44.755	2168
320.8004	45.09	2169.5
320.9304	45.43	2172
321.0604	45.86	2174
321.1904	46.255	2175.5
321.3204	46.595	2177
321.4504	46.99	2179
321.5804	47.345	2180.5
321.7104	47.665	2182.5
321.8404	48.065	2184.5
321.9704	48.43	2187
322.1004	48.815	2188
322.2304	49.2	2189.5
322.3604	49.52	2192.5
322.4904	49.86	2194
322.6204	50.24	2195
322.7504	50.67	2198.5
322.8804	51.055	2199
323.0104	51.375	2201
323.1404	51.775	2203.5
323.2704	52.125	2204.5
323.4004	52.45	2206.5
323.5304	52.86	2208
323.6604	53.245	2209.5
323.7904	53.565	2211
323.9204	53.98	2213
324.0504	54.3	2215.5
324.1804	54.655	2215.5
324.3104	55.005	2217.5
324.4404	55.405	2219.5
324.5704	55.775	2221
324.7004	56.155	2222.5
324.8304	56.48	2224.5
324.9604	56.875	2226
325.0904	57.105	2227.5
325.2204	57.535	2230.5
325.3504	57.92	2231.5
325.4804	58.255	2232.5
325.6104	58.655	2234.5
325.7404	58.96	2236
325.8704	59.33	2237.5
326.0004	59.68	2239
326.1304	60.095	2240.5
326.2604	60.435	2242.5
326.3904	60.815	2244
326.5204	61.125	2245
326.6504	61.46	2247.5
326.7804	61.75	2248.5
326.9104	62.18	2250
327.0404	62.485	2252
327.1704	62.825	2253
327.3004	63.16	2254.5
327.4304	63.515	2256.5
327.5604	63.835	2257.5
327.6904	64.19	2259.5
327.8204	64.555	2260.5
327.9504	64.91	2262
328.0804	65.215	2264
328.2104	65.535	2265
328.3404	65.86	2267
328.4704	66.165	2268.5
328.6004	66.55	2269.5
328.7304	66.885	2271
328.8604	67.22	2271.5
328.9904	67.5	2273.5
329.1204	67.88	2274.5
329.2504	68.08	2277.5
329.3804	68.465	2278
329.5104	68.8	2280
329.6404	69.14	2281.5
329.7704	69.43	2282.5
329.9004	69.78	2284
330.0304	70.06	2284
330.1604	70.32	2286
330.2904	70.655	2287.5
330.4204	71.01	2289.5
330.5504	71.315	2290
330.6804	71.62	2290
330.8104	71.93	2292
330.9404	72.175	2293.5
331.0704	72.495	2294.5
331.2004	72.865	2295
331.3304	73.075	2297
331.4604	73.4	2297
331.5904	73.705	2298.5
331.7204	73.935	2300
331.8504	74.24	2301.5
331.9804	74.595	2302
332.1104	74.825	2304
332.2404	75.145	2304.5
332.3704	75.405	2304.5
332.5004	75.685	2306.5
332.6304	75.915	2307
332.7604	76.205	2308.5
332.8904	76.525	2310
333.0204	76.785	2311
333.1504	77.045	2312
333.2804	77.34	2313
333.4104	77.535	2314.5
333.5404	77.815	2314
333.6704	78.075	2316.5
333.8004	78.35	2316.5
333.9304	78.61	2317.5
334.0604	78.87	2318.5
334.1904	79.055	2319.5
334.3204	79.3	2320
334.4504	79.545	2322
334.5804	79.85	2322
334.7104	80.065	2324
334.8404	80.34	2324.5
334.9704	80.51	2325.5
335.1004	80.77	2326
335.2304	80.955	2327
335.3604	81.305	2328
335.4904	81.475	2328.5
335.6204	81.735	2329.5
335.7504	81.905	2331
335.8804	82.195	2331
336.0104	82.32	2332
336.1404	82.625	2333
336.2704	82.78	2333.5
336.4004	83.04	2333.5
336.5304	83.225	2335
336.6604	83.44	2335.5
336.7904	83.59	2336.5
336.9204	83.805	2336.5
337.0504	84.035	2337
337.1804	84.25	2337
337.3104	84.45	2339
337.4404	84.65	2339
337.5704	84.74	2340.5
337.7004	84.91	2340
337.8304	85.14	2342
337.9604	85.29	2342
338.0904	85.52	2342
338.2204	85.66	2343
338.3504	85.845	2343.5
338.4804	85.935	2344.5
338.6104	86.15	2345
338.7404	86.365	2345.5
338.8704	86.49	2346.5
339.0004	86.64	2347
339.1304	86.795	2348
339.2604	86.915	2347
339.3904	87.04	2348
339.5204	87.285	2349
339.6504	87.36	2348.5
339.7804	87.545	2350.5
339.9104	87.67	2350.5
340.0404	87.85	2351.5
340.1704	87.88	2352
340.3004	88.065	2352.5
340.4304	88.22	2352
340.5604	88.39	2352
340.6904	88.45	2353
340.8204	88.555	2353
340.9504	88.65	2353.5
341.0804	88.695	2354
341.2104	88.91	2354.5
341.3404	89.045	2355
341.4704	89.095	2355
341.6004	89.23	2355
341.7304	89.275	2355.5
341.8604	89.355	2356
341.9904	89.475	2357.5
342.1204	89.6	2357.5
342.2504	89.69	2357.5
342.3804	89.735	2357.5
342.5104	89.83	2356.5
342.6404	89.845	2358
342.7704	89.95	2358
342.9004	90.09	2358
343.0304	90.15	2358
343.1604	90.18	2358
343.2904	90.245	2358.5
343.4204	90.275	2359
343.5504	90.335	2358
343.6804	90.41	2359
343.8104	90.49	2358.5
343.9404	90.505	2359
344.0704	90.595	2359.5
344.2004	90.61	2359.5
344.3304	90.655	2359
344.4604	90.64	2359.5
344.5904	90.72	2359.5
344.7204	90.72	2360
344.8504	90.78	2359
344.9804	90.825	2359.5
345.1104	90.825	2358.5
345.2404	90.765	2358.5
345.3704	90.885	2358.5
345.5004	90.84	2358.5
345.6304	90.87	2358.5
345.7604	90.915	2358.5
345.8904	90.84	2358.5
346.0204	90.855	2359
346.1504	90.87	2358.5
346.2804	90.87	2358.5
346.4104	90.855	2358
346.5404	90.825	2359
346.6704	90.795	2359
346.8004	90.735	2358.5
346.9304	90.685	2359.5
347.0604	90.75	2358.5
347.1904	90.67	2359
347.3204	90.685	2358.5
347.4504	90.64	2358.5
347.5804	90.595	2358.5
347.7104	90.535	2358
347.8404	90.505	2357
347.9704	90.455	2357.5
348.1004	90.395	2357
348.2304	90.395	2356
348.3604	90.32	2356
348.4904	90.26	2355.5
348.6204	90.12	2355.5
348.7504	90.18	2355
348.8804	90.045	2357
349.0104	90.015	2355
349.1404	89.935	2354.5
349.2704	89.89	2353.5
349.4004	89.675	2353.5
349.5304	89.69	2353.5
349.6604	89.585	2352.5
349.7904	89.54	2352
349.9204	89.445	2352.5
350.0504	89.325	2351
350.1804	89.185	2351
350.3104	89.095	2350.5
350.4404	89.045	2349.5
350.5704	88.97	2349
350.7004	88.785	2349
350.8304	88.755	2349
350.9604	88.585	2348
351.0904	88.435	2347
351.2204	88.36	2346.5
351.3504	88.235	2346.5
351.4804	88.11	2346.5
351.6104	87.99	2345.5
351.7404	87.865	2345.5
351.8704	87.67	2344.5
352.0004	87.575	2344
352.1304	87.425	2343
352.2604	87.285	2343.5
352.3904	87.13	2342
352.5204	86.98	2343
352.6504	86.825	2341
352.7804	86.61	2341.5
352.9104	86.505	2340.5
353.0404	86.365	2339.5
353.1704	86.15	2339
353.3004	86.015	2339
353.4304	85.83	2338
353.5604	85.615	2338
353.6904	85.46	2337.5
353.8204	85.325	2336.5
353.9504	85.125	2334
354.0804	84.955	2334.5
354.2104	84.755	2333.5
354.3404	84.57	2332.5
354.4704	84.34	2331
354.6004	84.22	2330.5
354.7304	84.035	2329.5
354.8604	83.79	2329.5
354.9904	83.62	2328.5
355.1204	83.44	2328
355.2504	83.16	2327
355.3804	82.995	2326
355.5104	82.81	2325
355.6404	82.595	2323
355.7704	82.38	2323.5
355.9004	82.195	2321.5
356.0304	81.935	2321
356.1604	81.72	2320.5
356.2904	81.535	2319
356.4204	81.305	2319
356.5504	81.03	2318
356.6804	80.815	2316.5
356.8104	80.585	2315.5
356.9404	80.295	2315
357.0704	80.065	2314
357.2004	79.88	2313
357.3304	79.635	2311.5
357.4604	79.44	2309.5
357.5904	79.13	2309.5
357.7204	78.855	2308
357.8504	78.565	2308
357.9804	78.41	2305.5
358.1104	78.105	2305.5
358.2404	77.92	2303.5
358.3704	77.585	2302.5
358.5004	77.34	2302
358.6304	76.985	2301
358.7604	76.815	2299.5
358.8904	76.54	2297.5
359.0204	76.235	2297.5
359.1504	75.975	2296
359.2804	75.73	2294.5
359.4104	75.39	2293.5
359.5404	75.13	2292.5
359.6704	74.87	2291.5
359.8004	74.625	2289.5
359.9304	74.305	2289
360.0604	74.045	2288
360.1904	73.735	2286.5
360.3204	73.4	2285
360.4504	73.185	2284
360.5804	72.895	2282.5
360.7104	72.57	2282
360.8404	72.265	2279.5
360.9704	71.99	2279
361.1004	71.59	2277.5
361.2304	71.33	2277.5
361.3604	71.07	2275.5
361.4904	70.765	2274
361.6204	70.455	2273.5
361.7504	70.135	2272
361.8804	69.78	2270
362.0104	69.43	2269
362.1404	69.155	2268.5
362.2704	68.845	2266.5
362.4004	68.57	2266
362.5304	68.22	2264
362.6604	67.895	2262.5
362.7904	67.47	2262
362.9204	67.205	2260.5
363.0504	66.915	2260
363.1804	66.58	2259
363.3104	66.27	2257
363.4404	65.95	2255.5
363.5704	65.6	2253.5
363.7004	65.245	2252
363.8304	64.94	2251
363.9604	64.6	2250
364.0904	64.235	2249
364.2204	63.945	2246.5
364.3504	63.605	2245
364.4804	63.24	2243.5
364.6104	62.87	2242.5
364.7404	62.61	2241
364.8704	62.21	2240
365.0004	61.875	2239
365.1304	61.535	2236.5
365.2604	61.14	2235
365.3904	60.785	2233.5
365.5204	60.51	2232
365.6504	60.14	2230
365.7804	59.79	2229.5
365.9104	59.435	2227
366.0404	59.04	2226
366.1704	58.67	2224
366.3004	58.305	2222.5
366.4304	58.01	2220.5
366.5604	57.63	2219
366.6904	57.26	2218.5
366.8204	56.895	2216
366.9504	56.51	2215
367.0804	56.095	2214
367.2104	55.865	2210.5
367.3404	55.435	2210.5
367.4704	55.115	2208
367.6004	54.76	2206
367.7304	54.38	2204.5
367.8604	53.98	2202
367.9904	53.615	2201.5
368.1204	53.305	2198.5
368.2504	52.925	2197.5
368.3804	52.585	2195
368.5104	52.205	2193
368.6404	51.805	2191.5
368.7704	51.435	2189
368.9004	51.085	2189
369.0304	50.7	2186
369.1604	50.335	2184
369.2904	49.995	2182
369.4204	49.595	2181
369.5504	49.2	2179
369.6804	48.905	2177.5
369.8104	48.54	2175
369.9404	48.185	2173
370.0704	47.775	2171
370.2004	47.42	2169.5
370.3304	46.975	2167.5
370.4604	46.655	2166
370.5904	46.27	2164
370.7204	45.935	2162
370.8504	45.505	2161.5
370.9804	45.17	2158.5
371.1104	44.77	2156
371.2404	44.325	2155
371.3704	44.05	2153
371.5004	43.605	2150.5
371.6304	43.285	2148.5
371.7604	42.9	2147
371.8904	42.53	2145.5
372.0204	42.12	2143
372.1504	41.735	2141.5
372.2804	41.415	2139.5
372.4104	41.075	2137
372.5404	40.63	2135.5
372.6704	40.34	2133.5
372.8004	39.925	2131
372.9304	39.51	2129
373.0604	39.19	2127.5
373.1904	38.84	2125.5
373.3204	38.47	2123.5
373.4504	38.135	2121
373.5804	37.735	2119
373.7104	37.335	2117
373.8404	36.97	2114.5
373.9704	36.69	2112.5
374.1004	36.325	2111
374.2304	35.94	2109
374.3604	35.575	2105.5
374.4904	35.145	2104
374.6204	34.745	2102
374.7504	34.47	2099.5
374.8804	34.135	2097.5
375.0104	33.705	2096
375.1404	33.415	2094
375.2704	33.015	2091
375.4004	32.585	2089
375.5304	32.265	2087
375.6604	31.91	2085.5
375.7904	31.56	2083
375.9204	31.19	2081.5
376.0504	30.805	2079.5
376.1804	30.47	2077
376.3104	30.07	2075
376.4404	29.84	2072.5
376.5704	29.49	2071
376.7004	29.135	2068.5
376.8304	28.8	2066
376.9604	28.43	2065
377.0904	28	2063
377.2204	27.755	2060.5
377.3504	27.405	2058.5
377.4804	27.05	2055
377.6104	26.73	2053
377.7404	26.345	2050.5
377.8704	25.995	2049.5
378.0004	25.61	2047
378.1304	25.365	2045
378.2604	25.015	2042.5
378.3904	24.69	2040
378.5204	24.34	2038
378.6504	24.05	2035.5
378.7804	23.605	2034.5
378.9104	23.405	2031
379.0404	23.035	2029
379.1704	22.715	2027
379.3004	22.395	2024
379.4304	22.085	2022.5
379.5604	21.675	2020.5
379.6904	21.445	2017.5
379.8204	21.075	2016
379.9504	20.815	2012.5
380.0804	20.49	2010.5
380.2104	20.2	2008.5
380.3404	19.85	2005.5
380.4704	19.51	2004
380.6004	19.25	2001.5
380.7304	18.93	2000.5
380.8604	18.655	1997.5
380.9904	18.395	1995
381.1204	18.07	1992.5
381.2504	17.705	1990.5
381.3804	17.46	1988.5
381.5104	17.215	1986
381.6404	16.92	1983.5
381.7704	16.63	1980.5
381.9004	16.325	1978.5
382.0304	15.985	1977
382.1604	15.695	1974
382.2904	15.495	1972.5
382.4204	15.205	1970
382.5504	14.915	1968
382.6804	14.64	1965.5
382.8104	14.36	1964
382.9404	14.04	1961
383.0704	13.84	1958.5
383.2004	13.565	1955.5
383.3304	13.275	1954
383.4604	13.045	1951
383.5904	12.785	1949.5
383.7204	12.475	1946.5
383.8504	12.23	1943
383.9804	11.97	1941
384.1104	11.755	1939
384.2404	11.48	1936
384.3704	11.25	1934
384.5004	10.99	1931.5
384.6304	10.655	1928.5
384.7604	10.485	1925.5
384.8904	10.3	1923.5
385.0204	10.055	1921
385.1504	9.84	1917.5
385.2804	9.52	1916
385.4104	9.35	1913
385.5404	9.045	1912
385.6704	8.935	1908.5
385.8004	8.69	1905.5
385.9304	8.525	1903.5
386.0604	8.215	1900.5
386.1904	8.03	1899
386.3204	7.74	1896.5
386.4504	7.62	1894.5
386.5804	7.42	1891
386.7104	7.175	1889
386.8404	7.005	1885.5
386.9704	6.805	1883.5
387.1004	6.53	1880.5
387.2304	6.36	1877.5
387.3604	6.21	1875.5
387.4904	5.98	1872.5
387.6204	5.81	1870.5
387.7504	5.655	1867
387.8804	5.455	1864.5
388.0104	5.26	1862.5
388.1404	5.105	1859.5
388.2704	4.92	1857
388.4004	4.77	1855.5
388.5304	4.615	1852
388.6604	4.46	1849
388.7904	4.185	1847.5
388.9204	4.095	1844
389.0504	3.97	1842
389.1804	3.785	1839
389.3104	3.68	1836
389.4404	3.465	1833.5
389.5704	3.34	1830
389.7004	3.13	1827.5
389.8304	3.145	1823.5
389.9604	2.99	1821
390.0904	2.88	1818
390.2204	2.7	1815.5
390.3504	2.575	1812.5
390.4804	2.375	1809.5
390.6104	2.33	1805.5
390.7404	2.21	1803
390.8704	2.115	1800
391.0004	1.995	1796.5
391.1304	1.93	1793.5
391.2604	1.72	1790.5
391.3904	1.67	1787
391.5204	1.61	1783.5
391.6504	1.505	1779.5
391.7804	1.455	1776.5
391.9104	1.365	1772.5
392.0404	1.26	1770
392.1704	1.165	1766.5
392.3004	1.105	1762.5
392.4304	1.075	1760
